ts; dow; hod;default broker_mwh; default broker_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
792; 5; 0;[-0.1718; 34.8825];[5.1412; -18.1210];[0.0000; 0.0000];[0.0210; -0.7354];[45.5071; -33.4523]
793; 5; 1;[-0.1357; 33.1886];[2.4956; -19.0370];[0.0000; 0.0000];[0.0221; -23.8304];[58.9796; -27.3710]
794; 5; 2;[-0.1586; 32.4621];[6.6226; -19.3887];[0.0000; 0.0000];[0.0000; 0.0000];[43.9792; -32.9172]
795; 5; 3;[-0.2015; 31.5015];[6.2037; -20.1578];[0.0000; 0.0000];[0.0500; 5.9296];[52.7557; -32.5046]
796; 5; 4;[-0.1885; 30.7298];[6.6976; -19.5144];[0.0000; 0.0000];[0.1151; -7.1591];[51.6599; -34.1596]
797; 5; 5;[-0.1145; 39.2027];[3.7021; -15.8145];[0.0000; 0.0000];[0.1036; -3.2488];[53.5130; -32.9887]
798; 5; 6;[-0.1205; 36.0711];[3.2269; -8.2105];[0.0000; 0.0000];[0.0000; 0.0000];[56.5026; -35.2639]
799; 5; 7;[-0.2252; 42.1121];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1036; 35.7027];[55.8571; -39.9407]
800; 5; 8;[-0.1366; 43.3192];[4.0318; -37.9438];[0.0000; 0.0000];[-0.3882; 48.7151];[54.1595; -38.7337]
801; 5; 9;[-0.1976; 49.8310];[1.3335; -12.9384];[0.0000; 0.0000];[-3.0160; 28.3284];[7.3940; -24.5842]
802; 5; 10;[-0.2080; 35.1913];[5.3017; -40.3425];[0.0000; 0.0000];[-2.4945; 33.3897];[55.7017; -37.2645]
803; 5; 11;[-0.1717; 49.9361];[0.0000; 0.0000];[0.0000; 0.0000];[-2.2036; 31.2363];[55.1072; -40.1595]
804; 5; 12;[-0.1941; 49.5182];[0.0000; 0.0000];[0.0000; 0.0000];[-4.6334; 34.7993];[9.7175; -32.3116]
805; 5; 13;[-0.1857; 50.7656];[0.0000; 0.0000];[0.0000; 0.0000];[-1.4258; 35.2858];[6.6328; -33.6788]
806; 5; 14;[-0.1086; 57.0865];[1.8104; 88.1009];[0.0000; 0.0000];[-0.9994; 31.2997];[41.9283; -43.9265]
807; 5; 15;[-0.1155; 57.2458];[5.5226; -19.9933];[0.0000; 0.0000];[-2.1140; 19.5498];[46.7305; -41.5998]
808; 5; 16;[-0.1395; 53.8303];[6.5124; -20.1461];[0.0000; 0.0000];[-1.8882; 28.9136];[46.4396; -43.6475]
809; 5; 17;[-0.1142; 61.3420];[5.2644; -7.4699];[0.0000; 0.0000];[-0.5487; 79.4016];[45.5171; -43.2807]
810; 5; 18;[-0.0771; 57.8136];[1.3288; 58.6377];[0.0000; 0.0000];[-0.3000; 109.7399];[50.1918; -41.4106]
811; 5; 19;[-0.1073; 53.6655];[5.5379; -18.6212];[0.0000; 0.0000];[-0.1432; 136.5043];[45.4569; -41.3437]
812; 5; 20;[-0.1331; 35.3147];[4.2435; -17.8737];[0.0000; 0.0000];[-0.5253; 40.2670];[43.6370; -33.6919]
813; 5; 21;[-0.1442; 45.3490];[0.6683; 34.0574];[0.0000; 0.0000];[-0.1506; 467.8910];[45.9447; -44.3465]
814; 5; 22;[-0.1714; 25.1673];[1.7878; -5.7270];[0.0000; 0.0000];[-0.5217; 95.5228];[43.8829; -29.2514]
815; 5; 23;[-0.1028; 35.9526];[4.6399; -19.0754];[0.0000; 0.0000];[0.0178; -25.7751];[41.3316; -27.9086]
816; 6; 0;[-0.1461; 35.2238];[3.5441; -14.6819];[0.0000; 0.0000];[0.0925; -5.0942];[48.1295; -21.3762]
817; 6; 1;[-0.1200; 34.7944];[1.9251; -4.7801];[0.0000; 0.0000];[-0.0659; 31.9072];[47.5207; -27.3582]
818; 6; 2;[-0.1565; 39.2820];[1.8192; 86.5600];[0.0000; 0.0000];[0.0717; 597.5449];[46.7253; -33.9866]
819; 6; 3;[-0.1133; 39.0508];[1.5033; 15.4293];[0.0000; 0.0000];[0.2173; -0.7308];[44.9784; -28.0652]
820; 6; 4;[-0.1552; 32.0962];[3.9533; -4.8885];[0.0000; 0.0000];[0.1743; -5.9761];[46.5778; -28.4019]
821; 6; 5;[-0.0968; 37.6830];[2.7077; 16.8105];[0.0000; 0.0000];[0.0780; -1.3496];[47.1118; -33.9947]
822; 6; 6;[-0.1240; 44.6125];[6.3602; -21.5338];[0.0000; 0.0000];[-0.0735; 77.3517];[47.4203; -32.4901]
823; 6; 7;[-0.1747; 42.2966];[6.8233; -34.0167];[0.0000; 0.0000];[-1.1278; 42.3159];[62.5766; -32.3241]
824; 6; 8;[-0.1572; 52.5280];[1.8218; -25.5147];[0.0000; 0.0000];[-2.2358; 46.5364];[19.4856; -32.8597]
825; 6; 9;[-0.3535; 43.3388];[6.9861; -36.5158];[0.0000; 0.0000];[-2.6880; 26.8549];[51.2564; -32.0190]
826; 6; 10;[-0.3410; 37.7825];[6.0665; -17.9189];[0.0000; 0.0000];[-3.7765; 32.9625];[44.1922; -36.6343]
827; 6; 11;[-0.2066; 38.3103];[4.4759; -3.7803];[0.0000; 0.0000];[-0.8359; 48.5542];[44.3597; -39.5657]
828; 6; 12;[-0.1978; 46.8880];[7.1568; -17.6559];[0.0000; 0.0000];[-4.2600; 30.2525];[38.2865; -41.6506]
829; 6; 13;[-0.1854; 35.5612];[6.9176; -8.5596];[0.0000; 0.0000];[-3.8253; 38.4663];[44.6224; -41.5618]
830; 6; 14;[-0.1568; 36.6824];[8.6371; -10.8669];[0.0000; 0.0000];[-0.6787; 118.1873];[42.9090; -42.9880]
831; 6; 15;[-0.1816; 32.0699];[8.1880; -17.8247];[0.0000; 0.0000];[1.0025; 12.1169];[43.6435; -37.1428]
832; 6; 16;[-0.2103; 40.3524];[5.3689; -8.3564];[0.0000; 0.0000];[-0.1781; 98.6210];[51.8053; -42.2127]
833; 6; 17;[-0.1831; 34.0919];[3.6477; -4.6483];[0.0000; 0.0000];[-0.5065; 97.9531];[50.2370; -35.5088]
834; 6; 18;[-0.1482; 38.7958];[2.5777; 26.0915];[0.0000; 0.0000];[-0.2723; 216.1450];[45.5991; -42.2959]
835; 6; 19;[-0.1565; 38.5480];[5.6257; -19.5819];[0.0000; 0.0000];[-0.2669; 66.3705];[44.1913; -43.5405]
836; 6; 20;[-0.1824; 32.2215];[0.5164; 102.6952];[0.0000; 0.0000];[-0.1430; 269.2038];[39.2024; -35.6403]
837; 6; 21;[-0.1723; 32.2782];[2.0190; 0.5549];[0.0000; 0.0000];[-0.1440; 180.2699];[42.2287; -37.1528]
838; 6; 22;[-0.1444; 30.7416];[0.8964; 14.6854];[0.0000; 0.0000];[-0.1382; 204.1234];[37.7237; -31.0744]
839; 6; 23;[-0.1834; 31.7545];[0.5551; 51.2699];[0.0000; 0.0000];[-0.0095; 2892.6065];[36.7690; -30.7198]
840; 7; 0;[-0.1019; 31.9814];[2.9885; -13.3196];[0.0000; 0.0000];[0.0041; 10943.6134];[43.5195; -34.2360]
841; 7; 1;[-0.1751; 28.1553];[-0.1126; 399.8360];[0.0000; 0.0000];[-0.0017; 8931.8000];[45.0727; -27.6129]
842; 7; 2;[-0.1532; 27.3100];[0.0622; 662.1947];[0.0000; 0.0000];[-0.0106; 2993.7636];[40.9663; -27.9114]
843; 7; 3;[-0.0961; 28.2410];[0.5293; 122.5580];[0.0000; 0.0000];[-0.0141; 1505.3119];[43.6536; -28.2020]
844; 7; 4;[-0.0996; 31.1338];[-0.5046; 139.3352];[0.0000; 0.0000];[0.0029; 10866.0788];[43.2525; -30.7344]
845; 7; 5;[-0.1348; 31.8389];[4.7534; -11.6940];[0.0000; 0.0000];[-0.0030; 10234.4365];[47.1952; -29.7974]
846; 7; 6;[-0.0778; 31.7301];[2.5983; -1.4742];[0.0000; 0.0000];[-0.1532; -239.1115];[58.0356; -34.1490]
847; 7; 7;[-0.0872; 43.7719];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2601; 51.4598];[56.4735; -38.8356]
848; 7; 8;[-0.1435; 33.3193];[0.6081; -24.1055];[0.0000; 0.0000];[-1.7484; 23.2058];[52.5297; -38.3510]
849; 7; 9;[-0.0874; 36.4743];[5.0000; -19.6135];[0.0000; 0.0000];[-2.3779; 10.6081];[46.1950; -37.8724]
850; 7; 10;[-0.1033; 37.0313];[3.6991; -24.6270];[0.0000; 0.0000];[-2.9341; 24.5115];[41.9631; -39.8559]
851; 7; 11;[-0.1163; 37.7459];[5.0000; -36.6884];[0.0000; 0.0000];[-1.3412; 23.0632];[39.2335; -35.9146]
852; 7; 12;[-0.1166; 33.8333];[5.6560; -25.1406];[0.0000; 0.0000];[-2.6807; 23.3504];[35.7938; -40.1464]
853; 7; 13;[-0.0923; 31.0792];[5.6750; -18.6749];[0.0000; 0.0000];[-2.9608; 1.2554];[43.4178; -35.1714]
854; 7; 14;[-0.1375; 40.0447];[5.3026; -18.5049];[0.0000; 0.0000];[-2.8984; 46.7400];[47.2483; -40.9521]
855; 7; 15;[-0.1561; 36.6014];[7.6646; -21.3597];[0.0000; 0.0000];[-4.0099; 39.8960];[40.2373; -35.5469]
856; 7; 16;[-0.1556; 33.0124];[7.0264; -17.3862];[0.0000; 0.0000];[-3.1915; 27.9127];[46.0034; -35.8584]
857; 7; 17;[-0.1793; 34.7821];[7.7718; -18.3496];[0.0000; 0.0000];[-1.6287; 32.6324];[47.6675; -34.0400]
858; 7; 18;[-0.1798; 44.6289];[0.0000; 0.0000];[0.0000; 0.0000];[-2.4396; 49.3923];[42.8240; -38.7050]
859; 7; 19;[-0.1963; 41.3995];[1.6919; 60.6674];[0.0000; 0.0000];[-1.5670; 42.8858];[39.4499; -41.3656]
860; 7; 20;[-0.0747; 32.1640];[4.4569; 20.4716];[0.0000; 0.0000];[-0.6628; 96.4122];[37.4115; -42.9824]
861; 7; 21;[-0.2101; 31.7421];[0.4647; 210.2917];[0.0000; 0.0000];[-1.5745; 32.2414];[39.8312; -28.3061]
862; 7; 22;[-0.1778; 34.3689];[0.8406; 44.6632];[0.0000; 0.0000];[-0.6827; 107.3073];[39.6444; -33.7366]
863; 7; 23;[-0.1102; 35.7669];[9.7842; -0.2171];[0.0000; 0.0000];[-0.0615; 840.1807];[38.8188; -36.1270]
864; 1; 0;[-0.1638; 29.9953];[6.2935; 4.9961];[0.0000; 0.0000];[-0.3885; 119.6065];[44.4400; -26.8673]
865; 1; 1;[-0.1103; 28.5676];[3.6484; 24.9587];[0.0000; 0.0000];[-0.3885; 137.2424];[41.1702; -33.9426]
866; 1; 2;[-0.2075; 31.1762];[5.4038; 2.8442];[0.0000; 0.0000];[-0.0223; 2258.9954];[43.9950; -27.5814]
867; 1; 3;[-0.1857; 27.5099];[0.4489; 265.1396];[0.0000; 0.0000];[-0.3909; 71.1841];[43.3572; -25.1362]
868; 1; 4;[-0.1803; 29.0457];[5.2223; -9.1462];[0.0000; 0.0000];[-0.0134; 29.3521];[52.0933; -27.4011]
869; 1; 5;[-0.2107; 33.2705];[3.7312; 45.2625];[0.0000; 0.0000];[-0.0134; 22.0368];[44.8733; -32.9284]
870; 1; 6;[-0.2072; 39.2414];[1.9787; -2.9875];[0.0000; 0.0000];[-0.1344; 324.3265];[43.3849; -34.0490]
871; 1; 7;[-0.2219; 44.4778];[1.5316; -27.5790];[0.0000; 0.0000];[-0.7742; 43.8800];[23.4276; -30.9572]
872; 1; 8;[-0.2292; 44.0274];[5.1458; -38.9863];[0.0000; 0.0000];[0.0000; 0.0000];[53.9241; -32.4123]
873; 1; 9;[-0.2762; 40.2520];[0.0000; 0.0000];[0.0000; 0.0000];[-1.9264; 42.7928];[42.4217; -34.1899]
874; 1; 10;[-0.1848; 57.2437];[0.0000; 0.0000];[0.0000; 0.0000];[0.4893; 182.9418];[30.9260; -33.3365]
875; 1; 11;[-0.2605; 51.8117];[0.0000; 0.0000];[0.0000; 0.0000];[0.5721; -12.1215];[37.6209; -33.2855]
876; 1; 12;[-0.2912; 41.2592];[0.0000; 0.0000];[0.0000; 0.0000];[0.6666; 109.8272];[33.3806; -35.4353]
877; 1; 13;[-0.2960; 52.8113];[0.0000; 0.0000];[0.0000; 0.0000];[0.8203; 60.7712];[33.9620; -32.5706]
878; 1; 14;[-0.2442; 63.8291];[0.0000; 0.0000];[0.0000; 0.0000];[0.8157; 61.4965];[38.7050; -24.9092]
879; 1; 15;[-0.2173; 131.2057];[0.0000; 0.0000];[0.0000; 0.0000];[0.8936; 70.3449];[42.2385; -22.5002]
880; 1; 16;[-0.2032; 87.6345];[0.0000; 0.0000];[0.0000; 0.0000];[0.9312; -7.7575];[43.6712; -25.9845]
881; 1; 17;[-0.2232; 84.3536];[2.2809; -27.9523];[0.0000; 0.0000];[1.0228; -28.4937];[45.2395; -16.5563]
882; 1; 18;[-0.2110; 51.0511];[2.5915; -12.3261];[0.0000; 0.0000];[-0.2560; -166.4107];[41.4128; -26.9492]
883; 1; 19;[-0.2130; 151.3738];[0.0000; 0.0000];[0.0000; 0.0000];[0.0857; 839.3484];[40.7849; -17.5545]
884; 1; 20;[-0.2005; 126.1745];[4.9165; -2.6612];[0.0000; 0.0000];[0.1174; 31.3322];[32.3853; -18.0219]
885; 1; 21;[-0.2168; 59.3530];[1.0209; -22.4783];[0.0000; 0.0000];[0.1296; -102.3744];[32.4177; -27.0430]
886; 1; 22;[-0.2036; 49.7530];[5.9461; -17.4514];[0.0000; 0.0000];[0.0045; 5345.5010];[32.4133; -37.7232]
887; 1; 23;[-0.1604; 46.9946];[8.0723; -16.8099];[0.0000; 0.0000];[0.0045; 3901.0042];[36.9503; -43.7478]
888; 2; 0;[-0.1771; 44.5174];[0.7956; -17.4776];[0.0000; 0.0000];[-0.0561; 98.6833];[39.1596; -32.5499]
889; 2; 1;[-0.1905; 47.5756];[0.0000; 0.0000];[0.0000; 0.0000];[0.0567; 48.8035];[43.5255; -16.2956]
890; 2; 2;[-0.2373; 43.0910];[2.0968; -9.7124];[0.0000; 0.0000];[0.0567; 402.7453];[43.4795; -27.0220]
891; 2; 3;[-0.2050; 43.7497];[3.9595; -0.5102];[0.0000; 0.0000];[0.0523; 1179.0324];[41.7127; -28.4205]
892; 2; 4;[-0.1890; 42.2992];[1.5606; 13.2811];[0.0000; 0.0000];[0.0523; 131.9042];[50.7735; -32.9068]
893; 2; 5;[-0.1825; 36.6592];[5.0000; -7.4219];[0.0000; 0.0000];[0.0523; 304.4589];[52.1796; -29.5420]
894; 2; 6;[-0.2028; 70.0178];[0.1147; 77.5576];[0.0000; 0.0000];[0.0771; 316.2637];[52.1565; -30.4507]
895; 2; 7;[-0.1963; 44.7345];[0.9397; -15.1718];[0.0000; 0.0000];[0.0519; 1281.3067];[48.1455; -31.2948]
896; 2; 8;[-0.2493; 48.1081];[0.9160; -16.6759];[0.0000; 0.0000];[0.0562; -27.7799];[44.8826; -31.7866]
897; 2; 9;[-0.2147; 51.4028];[3.4533; -26.1263];[0.0000; 0.0000];[0.0568; -28.5212];[33.2248; -31.8126]
898; 2; 10;[-0.2204; 43.7739];[4.3699; -11.0743];[0.0000; 0.0000];[0.0818; -6.2006];[39.8743; -36.9521]
899; 2; 11;[-0.1708; 52.1295];[0.0677; 77.2837];[0.0000; 0.0000];[-2.6218; 62.5908];[39.1470; -29.0963]
900; 2; 12;[-0.1806; 69.1980];[-0.3586; 514.2884];[0.0000; 0.0000];[-2.6200; 79.1804];[36.3762; -27.8916]
901; 2; 13;[-0.2884; 111.1016];[4.6773; 2.2394];[0.0000; 0.0000];[-2.6251; 133.6757];[34.9828; -19.2053]
902; 2; 14;[-0.1954; 86.5401];[0.0000; 0.0000];[0.0000; 0.0000];[-2.6297; 127.2730];[47.0733; -24.3667]
903; 2; 15;[-0.1352; 157.5044];[0.0000; 0.0000];[0.0000; 0.0000];[-2.4011; 180.4251];[47.1611; -31.0418]
904; 2; 16;[-0.1383; 137.1372];[0.0000; 0.0000];[0.0000; 0.0000];[-1.5192; 222.3275];[52.5084; -31.4425]
905; 2; 17;[-0.1250; 149.0194];[0.0000; 0.0000];[0.0000; 0.0000];[-0.9803; 356.2114];[46.9424; -19.5577]
906; 2; 18;[-0.1723; 130.9562];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6085; 494.4307];[45.7760; -23.6924]
907; 2; 19;[-0.1652; 82.6030];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6085; 382.9757];[47.5862; -27.0245]
908; 2; 20;[-0.1179; 82.8884];[0.0000; 0.0000];[0.0000; 0.0000];[-0.6085; 307.5637];[41.9958; -28.2876]
909; 2; 21;[-0.1820; 40.8238];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0795; 1364.6981];[34.2699; -35.2638]
910; 2; 22;[-0.1043; 43.1897];[5.0000; -18.2183];[0.0000; 0.0000];[-0.0477; 2142.0829];[33.4456; -30.5793]
911; 2; 23;[-0.1382; 41.2314];[5.0000; -17.1964];[0.0000; 0.0000];[-0.0282; 4589.9997];[34.1046; -37.4559]
912; 3; 0;[-0.1843; 34.9950];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0477; 1123.2135];[48.6297; -30.1961]
913; 3; 1;[-0.1738; 30.9500];[0.5737; -17.3339];[0.0000; 0.0000];[-0.0102; 5370.0753];[45.6692; -28.3357]
914; 3; 2;[-0.1928; 46.5117];[1.0880; 49.9092];[0.0000; 0.0000];[-0.0102; 5942.5600];[42.3008; -28.4584]
915; 3; 3;[-0.1358; 29.1336];[3.4843; 9.7051];[0.0000; 0.0000];[-0.0102; 10161.6452];[43.6756; -30.3498]
916; 3; 4;[-0.1711; 44.9797];[0.6802; 80.2814];[0.0000; 0.0000];[-0.0102; 10544.6096];[41.8271; -34.4417]
917; 3; 5;[-0.1943; 31.2009];[4.6043; 9.2574];[0.0000; 0.0000];[-0.0061; 122.4409];[45.9698; -32.4191]
918; 3; 6;[-0.1584; 37.3234];[3.8715; -19.9957];[0.0000; 0.0000];[0.0000; 0.0000];[59.4595; -29.1930]
919; 3; 7;[-0.1506; 51.9355];[1.4427; -28.7297];[0.0000; 0.0000];[-0.0102; 345.3664];[38.2201; -32.1975]
920; 3; 8;[-0.2069; 44.7529];[6.6569; -18.2289];[0.0000; 0.0000];[0.0000; 0.0000];[55.6918; -36.1841]
921; 3; 9;[-0.2580; 32.7031];[12.5004; -16.8922];[0.0000; 0.0000];[-1.2465; -1.9205];[50.1147; -36.3140]
922; 3; 10;[-0.3455; 47.1501];[2.9183; -30.6310];[0.0000; 0.0000];[-1.2477; 23.1767];[30.3349; -30.7617]
923; 3; 11;[-0.1961; 48.4543];[0.0000; 0.0000];[0.0000; 0.0000];[-1.2473; 91.1784];[26.6336; -31.0619]
924; 3; 12;[-0.1502; 48.3659];[0.0000; 0.0000];[0.0000; 0.0000];[-1.2466; 68.9228];[32.8459; -29.4471]
925; 3; 13;[-0.1480; 45.8494];[2.2993; -4.5497];[0.0000; 0.0000];[-1.0551; 53.4809];[44.0864; -37.9095]
926; 3; 14;[-0.2171; 35.3014];[0.0320; -29.0668];[0.0000; 0.0000];[-1.6509; 57.2892];[51.7982; -36.7497]
927; 3; 15;[-0.2530; 47.8742];[0.0000; 0.0000];[0.0000; 0.0000];[-1.8726; 57.8773];[49.6556; -33.5667]
928; 3; 16;[-0.1460; 42.6851];[0.0000; 0.0000];[0.0000; 0.0000];[-1.8554; 72.6618];[56.3713; -31.0967]
929; 3; 17;[-0.2907; 42.7432];[1.3878; 43.1927];[0.0000; 0.0000];[-1.2478; 84.1036];[50.6364; -42.5462]
930; 3; 18;[-0.2303; 59.9756];[0.0000; 0.0000];[0.0000; 0.0000];[-1.5697; 54.4150];[42.0677; -22.4473]
931; 3; 19;[-0.2537; 41.6190];[0.0000; 0.0000];[0.0000; 0.0000];[-0.3293; 322.1808];[43.3232; -38.4801]
932; 3; 20;[-0.2373; 42.1489];[1.3723; 106.3195];[0.0000; 0.0000];[-0.3961; 264.1163];[41.4213; -38.6650]
933; 3; 21;[-0.2595; 35.9459];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1591; 286.9590];[36.9975; -36.5192]
934; 3; 22;[-0.2353; 44.1014];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0946; 610.1077];[36.0150; -45.7744]
935; 3; 23;[-0.2193; 32.3042];[0.2964; -19.9957];[0.0000; 0.0000];[-0.0955; 500.4226];[37.2735; -32.4618]
936; 4; 0;[-0.1808; 29.8539];[1.5591; -18.9740];[0.0000; 0.0000];[-0.0955; 563.0566];[48.0134; -27.0745]
937; 4; 1;[-0.1258; 34.4535];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0955; 484.9684];[42.7473; -33.7487]
938; 4; 2;[-0.1957; 29.9188];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0138; 748.9551];[42.0974; -33.3257]
939; 4; 3;[-0.1523; 30.9426];[0.0000; 0.0000];[0.0000; 0.0000];[-0.0138; 4191.0176];[45.9360; -31.5302]
940; 4; 4;[-0.1233; 30.9263];[1.2837; 74.0579];[0.0000; 0.0000];[-0.0083; 8332.3194];[45.8818; -32.0482]
941; 4; 5;[-0.1513; 32.1872];[4.2176; 2.3501];[0.0000; 0.0000];[-0.0230; 1552.3345];[50.9922; -31.9617]
942; 4; 6;[-0.1169; 43.4180];[0.0000; 0.0000];[0.0000; 0.0000];[-0.2872; 88.5514];[31.6032; -31.4870]
943; 4; 7;[-0.1860; 52.2144];[0.0000; 0.0000];[0.0000; 0.0000];[-1.0687; 66.5557];[30.7305; -32.0044]
944; 4; 8;[-0.1485; 65.6323];[0.1723; -29.4618];[0.0000; 0.0000];[-1.9987; 91.3844];[26.6456; -32.4827]
945; 4; 9;[-0.1866; 51.0410];[0.0000; 0.0000];[0.0000; 0.0000];[0.0006; 74617.3105];[23.8678; -32.8031]
946; 4; 10;[-0.1736; 36.3916];[0.0000; 0.0000];[0.0000; 0.0000];[-2.4805; 46.6810];[39.2089; -35.1517]
947; 4; 11;[-0.1323; 65.4561];[0.0000; 0.0000];[0.0000; 0.0000];[-2.7937; 71.5743];[27.3920; -33.6714]
948; 4; 12;[-0.1898; 38.0783];[2.9680; 21.5732];[0.0000; 0.0000];[-2.8241; 42.0169];[46.4804; -35.4193]
949; 4; 13;[-0.2051; 40.1481];[3.8954; -15.5963];[0.0000; 0.0000];[0.0000; 0.0000];[46.0075; -37.4431]
950; 4; 14;[-0.1148; 51.1178];[0.0000; 0.0000];[0.0000; 0.0000];[-1.0799; -4.5411];[43.9796; -34.0267]
951; 4; 15;[-0.0578; 50.7927];[0.0000; 0.0000];[0.0000; 0.0000];[0.4266; -34.0375];[45.6115; -31.8060]
952; 4; 16;[-0.2538; 38.3238];[5.5568; -20.6618];[0.0000; 0.0000];[-0.1476; -68.4285];[49.0793; -37.4659]
953; 4; 17;[-0.2354; 43.3222];[5.5999; -7.9408];[0.0000; 0.0000];[-0.0935; -212.0093];[45.7108; -46.9144]
954; 4; 18;[-0.1903; 70.7725];[0.0000; 0.0000];[0.0000; 0.0000];[0.0526; -192.8069];[43.1145; -20.2808]
955; 4; 19;[-0.1594; 43.5690];[5.0000; -10.9631];[0.0000; 0.0000];[0.9276; -56.3991];[41.2948; -38.2938]
956; 4; 20;[-0.2041; 35.9103];[5.3282; -13.5069];[0.0000; 0.0000];[0.9319; -21.4907];[46.7793; -41.7439]
957; 4; 21;[-0.1691; 40.6463];[0.0000; 0.0000];[0.0000; 0.0000];[0.2848; -22.3730];[42.7955; -43.0345]
958; 4; 22;[-0.1974; 34.4419];[2.6588; -10.0063];[0.0000; 0.0000];[0.4517; 43.4212];[36.0232; -34.2114]
959; 4; 23;[-0.1365; 33.3290];[0.0849; 305.1399];[0.0000; 0.0000];[0.5607; 9.1067];[36.9416; -35.8290]
960; 5; 0;[-0.2161; 44.9610];[0.0000; 0.0000];[0.0000; 0.0000];[0.6182; -36.9753];[47.7325; -32.2699]
961; 5; 1;[-0.1765; 30.6495];[4.7203; -14.2697];[0.0000; 0.0000];[0.6182; -29.2435];[45.7739; -30.5359]
962; 5; 2;[-0.1850; 30.7426];[7.2076; -9.9400];[0.0000; 0.0000];[0.6851; -10.8991];[47.6479; -34.0598]
963; 5; 3;[-0.2170; 31.4217];[6.3566; -11.0476];[0.0000; 0.0000];[0.5353; -8.7801];[53.4227; -32.4689]
964; 5; 4;[-0.2128; 32.0941];[0.0000; 0.0000];[0.0000; 0.0000];[0.4139; -21.4668];[43.8651; -34.8905]
965; 5; 5;[-0.0834; 31.7893];[2.1419; 8.6946];[0.0000; 0.0000];[0.4139; 75.9336];[42.3120; -33.3579]
966; 5; 6;[-0.1622; 32.2182];[1.8452; 40.3311];[0.0000; 0.0000];[0.3783; 60.6423];[42.5886; -33.0152]
967; 5; 7;[-0.1761; 43.5074];[0.5755; 15.5867];[0.0000; 0.0000];[-0.4414; 56.4723];[52.1696; -36.5453]
968; 5; 8;[-0.0991; 36.3159];[0.0000; 0.0000];[0.0000; 0.0000];[0.2437; -32.3338];[54.6799; -37.1928]
969; 5; 9;[-0.2140; 37.1459];[2.8726; -13.2382];[0.0000; 0.0000];[-1.2905; 0.0621];[57.1013; -36.9446]
970; 5; 10;[-0.2144; 50.0790];[2.4346; -10.7896];[0.0000; 0.0000];[-3.9066; 30.6981];[17.1084; -30.7135]
971; 5; 11;[-0.2232; 38.3484];[5.7486; -22.7256];[0.0000; 0.0000];[-2.9727; 26.7867];[46.8545; -37.3317]
972; 5; 12;[-0.2014; 57.2177];[0.0000; 0.0000];[0.0000; 0.0000];[-2.1431; 33.4290];[49.1371; -29.7451]
973; 5; 13;[-0.2227; 38.4559];[0.0000; 0.0000];[0.0000; 0.0000];[-2.5424; 45.9817];[42.2414; -34.4575]
974; 5; 14;[-0.1695; 51.4690];[0.0000; 0.0000];[0.0000; 0.0000];[-3.0668; 59.7206];[42.1851; -33.1374]
975; 5; 15;[-0.1751; 51.2484];[0.0000; 0.0000];[0.0000; 0.0000];[-4.0432; 50.3523];[43.3271; -30.3272]
976; 5; 16;[-0.2186; 104.1111];[0.0000; 0.0000];[0.0000; 0.0000];[-2.0030; 57.8502];[48.7466; -28.9191]
977; 5; 17;[-0.2110; 69.0444];[3.5551; -26.5214];[0.0000; 0.0000];[-1.4930; 56.7190];[48.7003; -35.0444]
978; 5; 18;[-0.1565; 68.8592];[5.0000; -2.1476];[0.0000; 0.0000];[-1.4570; 51.1424];[44.2651; -27.9164]
979; 5; 19;[-0.1918; 71.2907];[0.0000; 0.0000];[0.0000; 0.0000];[-0.5199; 180.4216];[47.9602; -27.9077]
980; 5; 20;[-0.1777; 69.9074];[5.0000; -0.5369];[0.0000; 0.0000];[-1.0345; 40.3910];[43.1091; -29.9981]
981; 5; 21;[-0.1838; 50.0013];[5.0000; 10.0988];[0.0000; 0.0000];[-0.4479; 91.4576];[43.3071; -44.6661]
982; 5; 22;[-0.2129; 43.0898];[5.3396; -1.8512];[0.0000; 0.0000];[-0.4324; 100.4752];[39.1402; -38.4927]
983; 5; 23;[-0.1189; 35.9233];[4.8514; -4.3829];[0.0000; 0.0000];[0.6732; 79.6722];[39.2541; -35.1387]
984; 6; 0;[-0.1912; 37.9041];[0.0000; 0.0000];[0.0000; 0.0000];[1.1671; 26.7621];[44.1476; -22.2191]
985; 6; 1;[-0.1243; 35.8719];[0.0000; 0.0000];[0.0000; 0.0000];[1.1448; 68.8538];[50.2584; -23.3280]
986; 6; 2;[-0.1992; 35.7973];[5.6500; -4.9480];[0.0000; 0.0000];[0.0977; 721.9592];[40.9128; -25.5216]
987; 6; 3;[-0.1740; 33.2771];[7.0335; 3.2403];[0.0000; 0.0000];[-0.0004; 154078.8784];[41.8153; -31.5179]
