ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
1149; 1; 21;[-0.2143; 35.3196];[9.0439; -29.6500];[4.7285; -19.7932];[21.0370; -37.6249];[40.8810; -34.9567]
1150; 1; 22;[-0.1388; 31.3440];[6.8965; -29.2808];[-0.2816; 236.2742];[18.2637; -30.2255];[37.7428; -33.2360]
1151; 1; 23;[-0.2133; 32.5227];[8.5504; -24.2389];[-0.3206; 243.8775];[19.6447; -26.5263];[38.4578; -28.7510]
1152; 2; 0;[-0.1528; 28.8939];[7.7567; -24.2876];[0.0000; 0.0000];[19.6447; -30.0084];[45.9783; -30.8433]
1153; 2; 1;[-0.1263; 29.7016];[7.6544; -23.7014];[0.0000; 0.0000];[19.6447; -27.1170];[41.5981; -29.2644]
1154; 2; 2;[-0.1641; 33.7960];[8.1579; -29.6856];[0.0000; 0.0000];[19.6447; -28.3611];[46.2444; -32.4551]
1155; 2; 3;[-0.0857; 29.9257];[8.0931; -24.2735];[1.7174; 32.2824];[19.6447; -25.5979];[46.8092; -30.2507]
1156; 2; 4;[-0.1051; 30.2788];[8.4127; -29.4285];[0.4092; 188.4908];[21.0370; -30.5327];[47.4604; -33.1670]
1157; 2; 5;[-0.2759; 30.4731];[10.3290; -29.8445];[6.2951; -18.4334];[18.2120; -24.9887];[47.2025; -34.5665]
1158; 2; 6;[-0.3819; 36.9372];[9.1255; -36.4476];[0.0000; 0.0000];[6.7498; -35.7413];[20.4718; -30.3545]
1159; 2; 7;[-1.0053; 36.8952];[7.5205; -36.4662];[2.6074; 9.1041];[5.8569; -38.8242];[44.0748; -38.0291]
1160; 2; 8;[-1.5289; 35.3520];[5.9664; -30.5555];[0.0000; 0.0000];[2.3843; -44.9071];[27.5585; -34.5830]
1161; 2; 9;[-1.9384; 60.0315];[3.6046; -31.6501];[0.0000; 0.0000];[4.1189; -39.9574];[9.2496; -33.3050]
1162; 2; 10;[-2.9511; 36.6940];[7.5196; -35.3959];[0.3137; 399.2504];[18.2120; -44.3418];[47.0241; -40.0730]
1163; 2; 11;[-3.4160; 31.1482];[6.1135; -29.3982];[5.7546; -33.8717];[18.2120; -36.5359];[48.1945; -36.6600]
1164; 2; 12;[-3.4045; 37.5019];[5.9585; -36.2458];[6.1398; -13.6405];[18.2120; -40.5923];[48.3151; -40.4871]
1165; 2; 13;[-3.1808; 36.7437];[5.6512; -35.8752];[4.6175; 18.6743];[19.6447; -46.0348];[46.0636; -39.1759]
1166; 2; 14;[-1.6774; 22.1726];[6.7240; -36.8442];[0.0000; 0.0000];[0.0000; 0.0000];[48.9093; -35.8237]
1167; 2; 15;[-1.4833; 35.4114];[8.7756; -35.2174];[6.9797; -17.8412];[18.2120; -38.0193];[45.9640; -39.9591]
1168; 2; 16;[-0.9717; 35.9924];[8.1685; -34.9805];[0.9702; 68.6454];[19.6447; -37.1373];[48.7164; -40.2413]
1169; 2; 17;[-0.3303; 39.8810];[6.5072; -29.4190];[9.5851; -34.0629];[18.2120; -37.8434];[47.6576; -33.4680]
1170; 2; 18;[-0.2289; 62.4207];[0.0000; 0.0000];[0.0000; 0.0000];[1.7909; -39.4550];[10.8698; -35.3528]
1171; 2; 19;[-0.2085; 40.6073];[4.5558; -25.0661];[1.1234; 150.3602];[18.2120; -41.9137];[51.6285; -40.8283]
1172; 2; 20;[-0.1567; 32.2423];[5.3982; -35.3723];[-1.1221; 103.7924];[18.2120; -38.1092];[50.7165; -35.2882]
1173; 2; 21;[-0.0887; 30.7980];[6.3476; -30.4049];[-2.5286; 77.6865];[18.2120; -34.1450];[38.6734; -31.1542]
1174; 2; 22;[-0.1555; 32.7647];[5.5161; -30.2693];[3.6161; -3.8766];[18.2120; -25.2787];[39.0695; -33.7195]
1175; 2; 23;[-0.0787; 30.5802];[7.1961; -30.1777];[7.3744; -2.5647];[9.9138; -12.7243];[34.3367; -35.9473]
1176; 3; 0;[-0.1625; 31.6325];[8.1171; -24.3720];[8.0674; -4.0828];[21.0370; -29.8180];[47.6703; -28.5868]
1177; 3; 1;[-0.2103; 32.8105];[5.3559; -24.6077];[0.0000; 0.0000];[18.2120; -23.3393];[44.8334; -31.5491]
1178; 3; 2;[-0.2724; 26.2496];[6.8718; -23.9905];[5.0000; -15.2551];[18.2120; -26.8235];[39.4843; -25.4990]
1179; 3; 3;[-0.1299; 29.5568];[5.4086; -24.1280];[0.0000; 0.0000];[18.2120; -32.6329];[41.6085; -25.8075]
1180; 3; 4;[-0.2743; 32.4871];[7.4880; -24.3309];[0.0000; 0.0000];[18.2120; -28.9274];[51.6894; -29.1463]
1181; 3; 5;[-0.2448; 34.5476];[5.9986; -29.5469];[2.4347; 7.6403];[19.6447; -34.8853];[55.7712; -34.1954]
1182; 3; 6;[-0.4472; 31.6960];[5.5910; -29.2357];[5.0000; -13.6311];[18.2120; -22.3947];[62.7043; -34.0710]
1183; 3; 7;[-1.3268; 35.3701];[5.0210; -29.5356];[5.5866; -17.7080];[19.6447; -30.6740];[59.8121; -33.2050]
1184; 3; 8;[-2.1402; 35.4111];[4.4830; -36.5455];[3.1658; 2.4434];[8.5913; -40.5005];[60.2566; -37.3277]
1185; 3; 9;[-2.8276; 43.8942];[3.2066; -20.4960];[1.9946; 31.7566];[18.2120; -43.3912];[49.6576; -38.9058]
1186; 3; 10;[-3.6132; 41.8557];[5.3696; -35.1593];[5.0000; -19.6590];[18.2120; -41.4476];[45.7269; -39.7391]
1187; 3; 11;[-3.8455; 43.4288];[4.8497; -36.1119];[4.3438; -16.8771];[19.6447; -40.3812];[45.6643; -39.3343]
1188; 3; 12;[-3.9189; 35.5882];[2.8266; -27.7940];[0.0000; 0.0000];[0.0000; 0.0000];[37.8498; -36.3222]
1189; 3; 13;[-3.4684; 32.3681];[4.4558; -30.0796];[11.7490; -26.7751];[18.2120; -31.8471];[44.3970; -33.1569]
1190; 3; 14;[-2.2461; 34.0433];[5.0605; -29.5698];[5.0000; -36.7327];[18.2120; -33.7658];[50.1909; -32.6570]
1191; 3; 15;[-1.7531; 37.7668];[5.5893; -35.1616];[7.5679; -15.9128];[19.6447; -34.9230];[49.1702; -40.8708]
1192; 3; 16;[-1.1075; 34.6500];[4.8623; -30.4314];[4.2582; -10.7089];[18.2120; -35.1132];[52.2787; -36.8996]
1193; 3; 17;[-0.3560; 34.4401];[3.7179; -30.1615];[7.1109; -25.7772];[21.0370; -35.6082];[55.8592; -33.3226]
1194; 3; 18;[-0.1978; 42.4417];[4.1906; -35.6978];[4.1099; -14.5682];[4.3330; -11.1932];[41.8068; -42.2959]
1195; 3; 19;[-0.2456; 34.0216];[3.3388; -30.3422];[5.0232; -36.5951];[19.6447; -36.2874];[45.1247; -35.7755]
1196; 3; 20;[-0.2177; 36.7230];[3.4921; -31.2968];[1.9234; 45.6407];[19.6447; -37.2739];[48.5640; -35.3476]
1197; 3; 21;[-0.2592; 36.5156];[2.8604; -31.3443];[9.2562; -21.2378];[18.2120; -40.9495];[39.7423; -36.1790]
1198; 3; 22;[-0.2166; 38.1487];[3.0485; -30.9829];[8.2237; -16.1858];[19.6447; -31.2192];[42.3722; -36.5492]
1199; 3; 23;[-0.2408; 34.3767];[3.3767; -25.1998];[-1.7798; 65.9167];[21.0370; -29.0936];[39.4651; -27.5891]
1200; 4; 0;[-0.1725; 32.0401];[3.1232; -24.9635];[2.2795; 28.0193];[18.2120; -30.3338];[56.0458; -26.3544]
1201; 4; 1;[-0.1746; 32.0688];[2.9745; -25.3143];[5.1488; 2.3434];[21.0370; -32.3481];[51.6525; -27.4937]
1202; 4; 2;[-0.2584; 33.1147];[2.8376; -25.6918];[5.7058; -18.9828];[18.2120; -33.9867];[54.5066; -26.3925]
1203; 4; 3;[-0.2794; 33.6795];[2.7791; -25.6395];[1.6734; 46.4012];[18.2120; -30.2206];[42.9125; -22.8471]
1204; 4; 4;[-0.1764; 35.2529];[3.4566; -30.7176];[1.5060; 54.5477];[18.4074; -32.9603];[47.3125; -30.4007]
1205; 4; 5;[-0.1747; 34.9715];[2.6998; -31.7864];[-3.4167; 47.4061];[18.2120; -33.5573];[50.7855; -34.2137]
1206; 4; 6;[-0.3490; 33.6063];[3.0515; -32.0202];[3.4789; -6.5165];[18.2120; -43.1435];[54.8096; -35.4998]
1207; 4; 7;[-1.1065; 32.0559];[2.8792; -31.6906];[1.0979; 74.8476];[18.2120; -41.2718];[47.8215; -35.1448]
1208; 4; 8;[-1.8381; 31.5531];[2.7022; -31.4448];[0.0000; 0.0000];[18.2120; -44.4666];[60.1516; -32.6772]
1209; 4; 9;[-2.4630; 36.9955];[2.8699; -36.6501];[0.0000; 0.0000];[18.2120; -40.4781];[55.8084; -38.0236]
1210; 4; 10;[-3.2169; 31.8721];[2.4777; -31.7036];[5.0000; -35.7378];[18.2120; -36.1286];[50.3212; -34.8262]
1211; 4; 11;[-3.4859; 37.0057];[2.2625; -37.0513];[1.2586; 99.8683];[18.2120; -47.8749];[47.5688; -36.5523]
1212; 4; 12;[-3.6010; 37.9268];[0.3066; -13.0511];[-1.2225; 223.0816];[0.4073; -9.4500];[50.2941; -37.5385]
1213; 4; 13;[-3.8917; 37.7971];[0.0000; 0.0000];[0.3137; 112.8287];[0.7497; -41.0439];[48.9745; -36.8418]
1214; 4; 14;[-3.1787; 37.3661];[0.3489; -6.3301];[-2.2044; 142.5565];[18.2120; -45.9882];[53.9445; -36.8435]
1215; 4; 15;[-2.1037; 31.8650];[0.4786; -31.7592];[1.3481; 51.2410];[19.6447; -36.5745];[48.2031; -35.0265]
1216; 4; 16;[-1.2562; 38.7623];[0.4046; -27.8758];[-2.4452; 134.7204];[18.2120; -44.4797];[46.2692; -39.6622]
1217; 4; 17;[-0.3752; 39.2595];[0.3103; -7.1061];[-1.3298; 143.7053];[19.2239; -44.3722];[52.6673; -41.0846]
1218; 4; 18;[-0.2227; 40.2031];[0.1108; -14.5230];[0.0000; 0.0000];[7.0535; -20.1085];[49.8512; -37.9671]
1219; 4; 19;[-0.1727; 85.5449];[0.0000; 0.0000];[0.0000; 0.0000];[2.8655; -41.4341];[19.2438; -36.1003]
1220; 4; 20;[-0.2129; 34.5811];[0.3424; -34.7602];[0.0000; 0.0000];[18.2120; -35.0770];[54.8495; -33.8981]
1221; 4; 21;[-0.1906; 41.1152];[0.1832; -27.2585];[-0.3764; 716.2228];[19.6447; -48.5382];[58.1775; -36.7119]
1222; 4; 22;[-0.2139; 35.5606];[0.2548; -31.9026];[3.1901; 40.5937];[18.2120; -33.5840];[49.4628; -30.8949]
1223; 4; 23;[-0.2111; 33.3393];[0.2965; -31.4733];[-0.9528; 116.7449];[19.6447; -31.8689];[45.4488; -31.0303]
1224; 5; 0;[-0.1908; 36.9622];[0.2969; -30.6177];[2.1145; 3.2510];[19.6447; -34.4844];[41.8229; -28.4220]
1225; 5; 1;[-0.1724; 33.0768];[0.2242; -31.4575];[0.0000; 0.0000];[18.2120; -36.6277];[43.8040; -28.8805]
1226; 5; 2;[-0.1942; 31.7571];[0.2475; -30.8436];[0.4705; 184.8501];[19.6447; -36.6822];[47.6735; -31.4063]
1227; 5; 3;[-0.1757; 35.3705];[0.3018; -31.0062];[5.3493; -18.8030];[18.2120; -35.9715];[64.0296; -31.7499]
1228; 5; 4;[-0.1540; 36.8574];[0.2715; -31.4704];[0.6012; 147.1267];[18.2120; -39.3426];[60.7949; -31.4587]
1229; 5; 5;[-0.1821; 37.0214];[0.2502; -37.1095];[0.0000; 0.0000];[4.6210; -15.5019];[59.8521; -38.0598]
1230; 5; 6;[-0.3334; 34.4129];[0.3114; -37.1695];[0.0000; 0.0000];[9.8760; -34.2320];[8.1979; -32.4688]
1231; 5; 7;[-0.9844; 37.5002];[0.1882; -34.0468];[0.0000; 0.0000];[0.0000; 0.0000];[17.4963; -30.3592]
1232; 5; 8;[-1.4451; 36.5342];[0.1656; -33.6960];[0.0000; 0.0000];[5.7665; -41.1233];[20.3689; -32.7308]
1233; 5; 9;[-2.6504; 63.6518];[0.2040; -27.7562];[0.0000; 0.0000];[3.2755; -37.9111];[13.4522; -31.2919]
1234; 5; 10;[-3.2549; 92.0517];[0.1857; -30.0374];[0.0000; 0.0000];[0.0000; 0.0000];[16.9988; -30.7755]
1235; 5; 11;[-3.2361; 37.5416];[0.1509; -30.9749];[0.0000; 0.0000];[0.0000; 0.0000];[53.2087; -35.6318]
1236; 5; 12;[-3.3973; 77.3828];[0.1589; -31.1944];[0.0000; 0.0000];[0.0000; 0.0000];[14.5469; -31.7291]
1237; 5; 13;[-3.0220; 37.9638];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[17.7270; -34.1256]
1238; 5; 14;[-2.5117; 61.8994];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[11.0990; -33.2043]
1239; 5; 15;[-1.9209; 61.4274];[0.0000; 0.0000];[0.0000; 0.0000];[2.4990; -41.6667];[9.8286; -33.6048]
1240; 5; 16;[-1.2650; 61.3138];[0.0000; 0.0000];[0.0000; 0.0000];[5.9143; -39.7263];[8.6566; -34.0497]
1241; 5; 17;[-0.3970; 38.6447];[0.0000; 0.0000];[0.0000; 0.0000];[8.0718; -40.3372];[44.7396; -37.4235]
1242; 5; 18;[-0.2405; 65.7877];[0.0000; 0.0000];[0.0000; 0.0000];[3.6652; -41.6667];[13.4373; -35.5612]
1243; 5; 19;[-0.2107; 36.0924];[0.0000; 0.0000];[0.0000; 0.0000];[4.6648; -41.6667];[15.2503; -36.2317]
1244; 5; 20;[-0.2634; 29.2977];[6.9051; -10.4560];[3.1622; -2.6736];[6.2146; -11.5733];[56.3056; -38.7756]
1245; 5; 21;[-0.3018; 35.6781];[5.0892; -27.3844];[-1.2596; 147.2559];[18.2120; -39.7266];[47.2514; -35.0906]
1246; 5; 22;[-0.3136; 28.6246];[5.6782; -17.8101];[3.7398; -7.3220];[19.6447; -25.1321];[49.7947; -35.0616]
1247; 5; 23;[-0.2802; 29.9599];[6.0508; -16.4095];[4.1288; -14.3001];[21.0370; -34.8571];[40.1792; -31.6984]
1248; 6; 0;[-0.1897; 30.7872];[4.5958; -12.1925];[5.1985; 5.6028];[18.2120; -33.4913];[50.8271; -32.1018]
1249; 6; 1;[-0.2443; 29.6530];[4.9355; -9.3155];[-0.2091; 379.0940];[11.5750; -20.6310];[51.3416; -33.4244]
1250; 6; 2;[-0.1550; 30.7818];[3.0698; -12.4881];[7.0518; -15.2863];[18.2120; -40.2014];[54.1360; -33.6390]
1251; 6; 3;[-0.1787; 27.1892];[10.7340; -23.7760];[1.8441; 17.1600];[18.2120; -30.5557];[46.0385; -26.7016]
1252; 6; 4;[-0.2329; 30.2398];[10.9086; -29.3388];[6.8049; -18.2511];[19.0317; -33.1518];[50.2278; -26.9309]
1253; 6; 5;[-0.2195; 33.0123];[12.2644; -25.3018];[3.9634; 4.9295];[18.2120; -40.5040];[51.3446; -32.7606]
1254; 6; 6;[-0.3239; 31.7306];[13.3997; -22.4314];[3.3250; 3.4216];[18.2120; -41.0510];[59.9275; -36.7678]
1255; 6; 7;[-1.4627; 31.1099];[7.2315; -12.9914];[-0.2323; 600.0377];[19.4948; -42.1241];[62.4776; -35.7317]
1256; 6; 8;[-1.8490; 36.4544];[9.2392; -27.7015];[4.3690; -15.2469];[0.0000; 0.0000];[70.5938; -39.1413]
1257; 6; 9;[-2.7599; 37.0134];[0.2549; -35.8060];[0.0000; 0.0000];[1.5827; -41.6667];[55.0697; -36.0711]
1258; 6; 10;[-3.2326; 37.0530];[0.3877; -34.2734];[0.0000; 0.0000];[0.0000; 0.0000];[51.0692; -36.2913]
1259; 6; 11;[-4.1064; 37.6625];[2.3120; -31.6667];[0.0000; 0.0000];[18.2120; -49.0379];[45.8370; -36.6854]
1260; 6; 12;[-4.0428; 37.0613];[10.5738; -21.4879];[4.1617; -16.8326];[18.2120; -51.1395];[52.6336; -41.4281]
1261; 6; 13;[-3.7906; 37.1012];[17.5998; -20.9229];[0.4357; 120.9979];[18.2120; -40.7004];[53.8103; -43.0185]
1262; 6; 14;[-3.1533; 38.1118];[0.0000; 0.0000];[0.0000; 0.0000];[18.2120; -49.3105];[45.3390; -37.2732]
1263; 6; 15;[-2.1938; 37.0744];[17.4177; -22.2102];[0.0000; 0.0000];[18.2120; -46.0122];[49.6346; -43.7729]
1264; 6; 16;[-1.1867; 37.1259];[15.8432; -20.5411];[1.2878; -14.2435];[19.6447; -40.6380];[55.8490; -42.8185]
1265; 6; 17;[-0.3311; 32.3603];[22.0356; -35.6829];[5.5473; -20.9251];[19.6447; -39.1162];[55.7706; -35.5374]
1266; 6; 18;[-0.2231; 34.4876];[21.1459; -33.4538];[5.1501; -37.0444];[18.2120; -38.1491];[54.0412; -35.3689]
1267; 6; 19;[-0.0986; 37.7919];[17.1441; -30.1736];[5.4965; -37.8713];[18.2120; -38.7533];[44.4808; -41.2442]
1268; 6; 20;[-0.1657; 31.7810];[19.0871; -28.0319];[0.7959; 33.5837];[18.2120; -42.1766];[41.7855; -36.3845]
1269; 6; 21;[-0.0946; 38.3094];[10.2924; -23.3693];[0.0000; 0.0000];[18.2120; -48.2111];[44.3964; -41.9110]
1270; 6; 22;[-0.1205; 32.0105];[22.7700; -33.7703];[3.5467; -15.9215];[18.2120; -36.0960];[39.2964; -37.1402]
1271; 6; 23;[-0.1308; 31.8056];[28.1887; -30.8188];[1.2834; 34.5660];[18.2120; -27.0022];[37.6121; -29.2143]
1272; 7; 0;[-0.1055; 29.8771];[29.1791; -29.4092];[1.0680; 61.0724];[18.2120; -32.9789];[44.3334; -29.4192]
1273; 7; 1;[-0.0555; 32.0180];[27.3599; -29.8347];[0.9370; 60.3277];[10.1457; -23.5893];[36.9533; -37.1951]
1274; 7; 2;[-0.0998; 33.6521];[26.4945; -27.8719];[0.0000; 0.0000];[19.6447; -26.1304];[40.8833; -29.7650]
1275; 7; 3;[-0.0526; 29.1838];[26.6854; -26.6924];[0.0000; 0.0000];[18.7263; -27.1826];[41.5580; -28.1822]
1276; 7; 4;[-0.0668; 33.4627];[26.5378; -28.8390];[2.5803; 10.1222];[18.2120; -34.4224];[44.5065; -30.5629]
1277; 7; 5;[-0.1700; 35.7144];[31.8536; -32.3779];[4.8161; -16.3012];[18.2120; -40.3057];[47.1790; -35.2838]
1278; 7; 6;[-0.2945; 32.5427];[32.0774; -32.6313];[1.0144; 85.4219];[19.6447; -38.9485];[41.2837; -35.7018]
1279; 7; 7;[-1.2661; 37.6052];[32.8867; -28.4018];[0.0000; 0.0000];[18.2120; -48.4926];[61.6224; -38.5021]
1280; 7; 8;[-2.3251; 37.9215];[7.8995; -21.5341];[0.3277; 251.1626];[18.2120; -51.2740];[43.9257; -35.9009]
1281; 7; 9;[-2.9050; 37.5287];[3.2387; -31.6667];[0.0000; 0.0000];[2.3173; -42.8618];[21.1761; -35.0879]
1282; 7; 10;[-3.4509; 64.3516];[5.0520; -31.6667];[0.0000; 0.0000];[1.4885; -41.6144];[14.0491; -34.7666]
1283; 7; 11;[-3.2723; 36.9752];[33.0611; -31.6432];[0.2878; 283.7962];[18.2120; -47.7767];[40.9317; -40.1971]
1284; 7; 12;[-3.2138; 64.8194];[0.0000; 0.0000];[0.0000; 0.0000];[2.5323; -38.0933];[18.7100; -34.4505]
1285; 7; 13;[-2.9054; 37.1025];[12.9432; -25.0348];[-0.7500; 69.3324];[1.2370; -32.8922];[37.4521; -38.9952]
1286; 7; 14;[-2.5274; 37.3542];[38.1131; -33.9493];[0.0000; 0.0000];[18.2120; -34.7288];[35.7343; -38.6392]
1287; 7; 15;[-2.2759; 37.7165];[43.5223; -35.0346];[5.4205; -23.2193];[19.6447; -37.1736];[39.5325; -42.1093]
1288; 7; 16;[-1.2135; 31.5440];[41.4284; -30.8907];[5.9124; -21.2017];[18.2120; -34.2219];[37.0029; -36.8313]
1289; 7; 17;[-0.2212; 31.1999];[39.1732; -30.8993];[6.6398; -23.2165];[19.6447; -33.8087];[37.7151; -36.0044]
1290; 7; 18;[-0.0773; 37.9640];[18.0941; -36.2816];[0.0000; 0.0000];[7.9006; -32.8117];[38.5420; -36.1897]
1291; 7; 19;[-0.1568; 39.1178];[16.4565; -20.1308];[5.6953; -35.9419];[18.6841; -41.4014];[44.0315; -41.5380]
1292; 7; 20;[-0.1512; 31.3261];[42.4878; -32.1899];[5.5921; -17.0816];[18.2120; -21.2866];[32.8919; -36.7279]
1293; 7; 21;[-0.1250; 38.4738];[20.3745; -21.5638];[0.0000; 415670573353471170.0000];[19.6447; -41.6065];[28.7781; -44.6354]
1294; 7; 22;[-0.0984; 33.0037];[41.3467; -31.0202];[0.1823; 436.3825];[18.2120; -40.7329];[24.4440; -39.7867]
1295; 7; 23;[-0.0990; 28.3078];[45.4598; -30.8460];[5.3108; -19.6776];[18.2120; -40.2619];[20.1089; -41.8118]
1296; 1; 0;[-0.1569; 28.6472];[47.1498; -30.5414];[6.3985; -17.2163];[18.2120; -25.2176];[25.5016; -35.3526]
1297; 1; 1;[-0.1471; 31.6569];[48.6403; -31.0549];[0.1964; 425.6206];[18.2120; -23.8234];[28.6151; -35.6220]
1298; 1; 2;[-0.1301; 30.4650];[70.4900; -30.6827];[3.2115; 19.1178];[18.2120; -30.9348];[23.4611; -36.0275]
1299; 1; 3;[-0.1648; 32.3170];[68.7830; -31.5232];[2.9580; 5.8809];[18.2120; -35.9452];[27.8148; -36.4475]
1300; 1; 4;[-0.1002; 38.4545];[70.5549; -36.7846];[-3.7185; 63.2447];[18.2120; -39.8339];[32.1704; -35.8264]
1301; 1; 5;[-0.1465; 38.9690];[88.9383; -36.7350];[1.4456; 10.6310];[1.5827; -38.0658];[39.4808; -36.1721]
1302; 1; 6;[-0.3611; 38.2534];[67.0898; -36.9719];[0.0000; 0.0000];[2.0908; -38.2999];[17.6007; -33.0539]
1303; 1; 7;[-1.3096; 43.7578];[2.4054; -28.6080];[0.0000; 0.0000];[2.2491; -41.6667];[16.1007; -33.5714]
1304; 1; 8;[-1.8435; 75.6465];[2.9745; -29.1469];[1.2145; -29.8881];[0.7291; -41.6667];[15.9208; -33.8323]
1305; 1; 9;[-2.2733; 62.1291];[1.2389; -31.6667];[0.0000; 0.0000];[2.5220; -33.6556];[15.1617; -34.0731]
1306; 1; 10;[-2.9860; 60.6709];[2.6234; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[14.3686; -34.0838]
1307; 1; 11;[-3.5520; 75.1038];[2.9075; -31.6224];[0.0000; 0.0000];[0.0000; 0.0000];[12.8136; -34.3881]
1308; 1; 12;[-3.6710; 61.6362];[1.9032; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[12.1278; -34.5131]
1309; 1; 13;[-3.3133; 89.4486];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[11.9107; -34.5514]
1310; 1; 14;[-1.6344; 62.7431];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[10.1860; -34.9862]
1311; 1; 15;[-1.2103; 38.6550];[0.0000; 0.0000];[0.0000; 0.0000];[0.4095; -37.0483];[25.1037; -36.8270]
1312; 1; 16;[-0.9060; 112.3194];[0.0000; 0.0000];[0.0000; 0.0000];[0.6025; -36.2365];[10.6419; -35.5208]
1313; 1; 17;[-0.3426; 36.6049];[19.8591; -36.2236];[0.6069; 100.5193];[18.2120; -51.8110];[36.8555; -39.2803]
1314; 1; 18;[-0.0620; 37.1824];[21.0869; -35.9326];[5.9643; -20.4917];[19.6447; -41.1918];[37.6461; -41.7759]
1315; 1; 19;[-0.1249; 37.0904];[15.8428; -36.8957];[0.2353; 286.9214];[6.2236; -40.7392];[42.8589; -39.2648]
1316; 1; 20;[-0.1010; 37.1420];[17.6932; -35.8976];[2.7783; -5.8368];[18.2120; -45.4341];[34.9608; -41.2365]
1317; 1; 21;[-0.1545; 34.3246];[15.8785; -30.9879];[-1.4115; 77.3329];[8.5358; -25.9793];[29.0904; -37.2372]
1318; 1; 22;[-0.0875; 60.4583];[0.0000; 0.0000];[0.0000; 0.0000];[5.4978; -41.6667];[10.9913; -37.5219]
1319; 1; 23;[-0.1533; 36.7386];[21.9523; -35.5186];[3.4531; -19.4396];[18.2120; -27.8701];[25.8990; -45.5969]
1320; 2; 0;[-0.1103; 31.1169];[22.8666; -25.4288];[0.0000; 0.0000];[18.2120; -34.7193];[34.5821; -29.4564]
1321; 2; 1;[-0.0821; 31.8558];[15.4019; -31.4597];[3.8864; -4.2879];[19.5233; -36.4733];[38.2218; -38.1213]
1322; 2; 2;[-0.1186; 31.8664];[16.3205; -25.2109];[0.2203; 349.1714];[20.0614; -29.3759];[47.0175; -28.8106]
1323; 2; 3;[-0.1353; 32.2463];[21.5012; -30.6388];[4.7082; 3.1817];[19.6447; -29.2595];[49.1440; -36.1815]
1324; 2; 4;[-0.1607; 31.1167];[19.3097; -28.8314];[0.0000; 0.0000];[18.2120; -31.0876];[42.5703; -34.7019]
1325; 2; 5;[-0.2468; 33.2300];[24.0189; -30.0910];[3.9345; 14.5690];[18.2120; -40.9054];[43.0461; -34.5556]
1326; 2; 6;[-0.3677; 30.8678];[21.9758; -34.2100];[8.1770; -11.7190];[18.2120; -37.8113];[44.5171; -36.7631]
1327; 2; 7;[-1.1255; 71.7205];[7.1227; -28.9703];[0.0000; 0.0000];[2.3324; -41.6667];[20.3847; -32.4042]
1328; 2; 8;[-1.7385; 38.0513];[19.9468; -35.3792];[0.1539; 722.3216];[18.2120; -35.9512];[51.0375; -38.9625]
1329; 2; 9;[-2.3068; 36.4178];[7.9155; -30.6731];[0.0000; 0.0000];[14.4210; -41.8143];[11.5892; -33.9968]
1330; 2; 10;[-3.2498; 47.8915];[14.9434; -34.2777];[5.0000; -3.0260];[19.6447; -41.2659];[43.5739; -38.3330]
1331; 2; 11;[-3.5962; 59.8081];[7.9963; -31.6667];[0.0000; 0.0000];[4.2503; -46.1856];[17.0597; -33.7474]
1332; 2; 12;[-3.5453; 59.4436];[4.8175; -31.6667];[0.0000; 0.0000];[1.3265; -47.1105];[18.6766; -34.0444]
1333; 2; 13;[-3.3372; 34.9057];[11.1228; -21.9297];[5.0000; -28.5000];[18.2120; -39.8224];[43.7836; -39.8102]
1334; 2; 14;[-2.7350; 57.3278];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[21.4774; -34.0987]
1335; 2; 15;[-2.2461; 43.7831];[0.0000; 0.0000];[0.0000; 0.0000];[1.7493; -41.0647];[24.8839; -34.1001]
1336; 2; 16;[-1.4374; 34.9188];[18.8351; -30.9921];[6.5644; -33.9917];[18.2120; -37.6278];[43.7547; -36.7141]
1337; 2; 17;[-0.3597; 43.6705];[14.3606; -34.7423];[0.0308; 5278.9083];[18.2120; -43.5172];[48.0517; -39.7237]
1338; 2; 18;[-0.1812; 36.5143];[0.0000; 0.0000];[0.0000; 0.0000];[0.2499; -37.5140];[27.4405; -36.6835]
1339; 2; 19;[-0.1702; 45.1209];[12.0816; -36.1031];[1.9273; 58.2050];[0.0000; 0.0000];[44.3272; -41.4448]
1340; 2; 20;[-0.1603; 39.1575];[12.7786; -36.7148];[0.0000; 0.0000];[18.2120; -48.8812];[37.8712; -34.6531]
1341; 2; 21;[-0.1131; 41.7383];[12.0545; -35.6391];[-6.7573; 51.4750];[18.2120; -32.7577];[34.7533; -41.3622]
1342; 2; 22;[-0.2007; 40.8721];[11.5140; -30.5614];[2.5201; -6.5521];[18.2120; -33.4435];[35.1000; -36.7383]
1343; 2; 23;[-0.1219; 39.0022];[14.5530; -30.3410];[-1.9969; 42.9063];[18.2120; -34.5217];[32.4319; -35.4830]
