ts; dow; hod;default broker_mwh; default broker_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
1329; 1; 9;[-1.9598; 61.5600];[6.0143; -39.2956];[21.5037; -31.3038]
1330; 1; 10;[-2.3408; 93.0636];[3.8401; -35.5116];[23.7470; -31.8162]
1331; 1; 11;[-2.9292; 121.9439];[0.0000; 0.0000];[25.1842; -32.3131]
1332; 1; 12;[-3.0570; 61.4695];[0.0000; 0.0000];[23.7483; -32.4817]
1333; 1; 13;[-2.7473; 121.6754];[0.0000; 0.0000];[20.6454; -33.0769]
1334; 1; 14;[-2.2360; 54.2114];[16.4931; -49.1681];[20.7790; -33.4181]
1335; 1; 15;[-1.6671; 40.5659];[16.4931; -46.6064];[46.0150; -37.7910]
1336; 1; 16;[-1.1216; 54.4903];[4.5815; -38.3093];[14.5493; -34.4724]
1337; 1; 17;[-0.3159; 55.1679];[1.4994; -38.5251];[20.9059; -34.9113]
1338; 1; 18;[-0.1134; 56.3141];[1.5827; -37.5140];[20.7837; -35.3566]
1339; 1; 19;[-0.1769; 54.3773];[0.0000; 0.0000];[23.1376; -35.9404]
1340; 1; 20;[-0.1271; 64.4215];[1.7360; -41.6667];[23.3921; -36.2370]
1341; 1; 21;[-0.1800; 52.8541];[7.4791; -21.0017];[39.5005; -44.2816]
1342; 1; 22;[-0.1155; 48.6591];[16.4931; -37.6914];[36.9444; -42.9999]
1343; 1; 23;[-0.1934; 46.8675];[16.4931; -32.3779];[35.8067; -41.4897]
1344; 2; 0;[-0.1381; 40.1597];[9.1057; -15.7548];[54.6181; -35.3220]
1345; 2; 1;[-0.1232; 48.9859];[16.4931; -42.7819];[42.2878; -34.2301]
1346; 2; 2;[-0.1678; 44.0617];[16.4931; -31.5213];[48.1937; -36.5615]
1347; 2; 3;[-0.0963; 41.7905];[16.4931; -36.1384];[24.1333; -30.2774]
1348; 2; 4;[-0.0995; 41.1624];[16.4931; -34.2203];[22.9774; -30.2783]
1349; 2; 5;[-0.2804; 43.8106];[16.4931; -43.6350];[77.7112; -36.8538]
1350; 2; 6;[-0.3592; 71.4561];[1.8159; -28.4167];[26.0065; -29.0421]
1351; 2; 7;[-0.9412; 46.3133];[0.3998; -31.8404];[24.6140; -29.9753]
1352; 2; 8;[-1.5378; 53.7296];[16.4931; -48.9134];[18.6801; -30.4955]
1353; 2; 9;[-1.9999; 70.6372];[0.0000; 0.0000];[17.0383; -30.6071]
1354; 2; 10;[-2.9993; 61.2403];[0.0000; 0.0000];[15.6463; -30.9365]
1355; 2; 11;[-3.4892; 46.7463];[0.0000; 0.0000];[49.3169; -39.4858]
1356; 2; 12;[-3.4536; 60.8456];[0.0000; 0.0000];[14.6553; -31.4781]
1357; 2; 13;[-3.1983; 73.4849];[2.8322; -39.9654];[8.8201; -32.5046]
1358; 2; 14;[-2.6485; 61.2727];[0.0000; 0.0000];[15.1645; -32.8068]
1359; 2; 15;[-2.2898; 53.8521];[0.0000; 0.0000];[13.2588; -33.1016]
1360; 2; 16;[-1.4431; 53.4649];[5.1646; -38.9474];[10.9920; -33.8151]
1361; 2; 17;[-0.3958; 50.0292];[16.4931; -46.6319];[9.0840; -34.1150]
1362; 2; 18;[-0.2473; 48.0420];[16.4931; -48.8558];[11.3839; -34.9841]
1363; 2; 19;[-0.2221; 45.8998];[0.0000; 0.0000];[14.6314; -35.9086]
1364; 2; 20;[-0.2402; 61.8520];[2.5161; -41.6667];[12.6710; -36.1530]
1365; 2; 21;[-0.1159; 41.5309];[4.0817; -41.6667];[15.9666; -38.0019]
1366; 2; 22;[-0.2413; 39.4591];[6.8026; -17.3071];[38.1491; -41.4630]
1367; 2; 23;[-0.1136; 41.5331];[9.6625; -11.0868];[37.2844; -43.3735]
1368; 3; 0;[-0.2395; 27.6319];[16.4931; -23.8683];[63.2667; -30.8098]
1369; 3; 1;[-0.2941; 45.4213];[16.4931; -44.2558];[20.0084; -31.3161]
1370; 3; 2;[-0.1836; 38.1459];[16.4931; -27.5568];[67.0814; -37.4242]
1371; 3; 3;[-0.1164; 49.9733];[16.4931; -40.8074];[22.4795; -31.7499]
1372; 3; 4;[-0.2039; 46.1260];[16.4931; -30.7748];[56.9302; -36.4743]
1373; 3; 5;[-0.1579; 48.3456];[0.8330; -35.6773];[25.2276; -31.2127]
1374; 3; 6;[-0.3607; 64.5014];[2.4157; -39.9896];[25.8650; -31.2296]
1375; 3; 7;[-1.2451; 62.5760];[1.6660; -40.6666];[26.2311; -31.2028]
1376; 3; 8;[-2.1500; 61.6611];[0.0000; 0.0000];[27.0665; -31.3311]
1377; 3; 9;[-2.6636; 62.0367];[0.0000; 0.0000];[25.7187; -31.6359]
1378; 3; 10;[-3.3482; 71.7478];[0.0000; 0.0000];[21.2305; -32.3970]
1379; 3; 11;[-3.8570; 61.3611];[0.0000; 0.0000];[19.1990; -32.0853]
1380; 3; 12;[-3.7724; 61.4757];[0.0000; 0.0000];[18.0282; -33.3095]
1381; 3; 13;[-3.4337; 54.0032];[16.4931; -49.2821];[16.2467; -33.0512]
1382; 3; 14;[-2.4510; 53.7283];[2.6989; -34.3279];[14.6191; -33.7039]
1383; 3; 15;[-1.7100; 54.1586];[16.4931; -49.1750];[14.2473; -34.6446]
1384; 3; 16;[-1.0433; 61.7296];[2.0242; -40.7894];[10.6751; -33.7099]
1385; 3; 17;[-0.3088; 55.5494];[16.4931; -48.5704];[12.9531; -34.6959]
1386; 3; 18;[-0.1534; 66.6175];[1.9409; -38.5613];[12.2000; -35.0365]
1387; 3; 19;[-0.1754; 69.4090];[4.8314; -41.6667];[11.6492; -35.5204]
1388; 3; 20;[-0.1662; 42.9702];[3.4986; -41.6667];[46.0257; -42.4214]
1389; 3; 21;[-0.2093; 52.0334];[16.4931; -34.7996];[41.7682; -45.8142]
1390; 3; 22;[-0.1740; 44.7597];[16.4931; -17.3441];[42.3188; -43.7528]
1391; 3; 23;[-0.1951; 47.6422];[16.4931; -26.8097];[41.8384; -43.1133]
1392; 4; 0;[-0.1388; 53.2084];[16.4931; -44.1133];[19.0215; -31.1215]
1393; 4; 1;[-0.1486; 39.2487];[3.8887; -13.1062];[65.6525; -35.8284]
1394; 4; 2;[-0.2341; 28.9661];[2.6551; -10.4087];[48.7682; -32.7470]
1395; 4; 3;[-0.2669; 37.0559];[3.3528; -12.7869];[52.0430; -33.7048]
1396; 4; 4;[-0.1761; 46.1063];[16.4931; -47.4382];[23.1955; -31.6176]
1397; 4; 5;[-0.2011; 43.1572];[16.4931; -46.6645];[18.7861; -32.2120]
1398; 4; 6;[-0.3719; 52.0028];[0.0000; 0.0000];[19.4098; -32.8085]
1399; 4; 7;[-1.2079; 60.8368];[0.8330; -41.6667];[19.8045; -33.5600]
1400; 4; 8;[-2.0553; 73.3408];[0.9305; -34.5716];[19.6098; -34.1203]
1401; 4; 9;[-2.6519; 60.7912];[0.1644; -6.3708];[23.0459; -34.2625]
1402; 4; 10;[-3.2319; 60.8421];[0.0000; 0.0000];[22.4089; -34.4788]
1403; 4; 11;[-3.5477; 53.8827];[0.0000; 0.0000];[21.9712; -34.8091]
1404; 4; 12;[-3.6357; 74.3418];[0.0000; 0.0000];[19.5101; -35.0808]
1405; 4; 13;[-3.8730; 54.1614];[0.7497; -41.6667];[18.5577; -35.0468]
1406; 4; 14;[-3.1970; 60.9040];[0.0000; 0.0000];[18.4766; -34.6351]
1407; 4; 15;[-2.0794; 54.3216];[1.4839; -37.6152];[18.3204; -34.7547]
1408; 4; 16;[-1.2260; 61.0755];[4.7481; -36.0114];[19.4638; -35.0177]
1409; 4; 17;[-0.3608; 69.7811];[6.1732; -41.2055];[17.5384; -35.4163]
1410; 4; 18;[-0.2072; 56.6794];[1.3328; -37.1808];[21.7487; -35.7667]
1411; 4; 19;[-0.1766; 92.1214];[0.0000; 0.0000];[22.1319; -36.2083]
1412; 4; 20;[-0.2153; 57.0471];[0.0000; 0.0000];[11.9974; -35.8778]
1413; 4; 21;[-0.1966; 42.0240];[16.4931; -49.3553];[54.4461; -39.8008]
1414; 4; 22;[-0.2312; 43.0687];[0.0000; 0.0000];[56.3156; -43.1709]
1415; 4; 23;[-0.2329; 44.1239];[0.0000; 0.0000];[50.6370; -42.8153]
1416; 5; 0;[-0.2193; 55.0501];[2.3324; -41.6387];[16.3048; -29.7766]
1417; 5; 1;[-0.1915; 46.9653];[16.4931; -46.1177];[14.5481; -29.4405]
1418; 5; 2;[-0.2002; 54.0790];[16.4931; -48.5543];[16.4740; -30.5040]
1419; 5; 3;[-0.1915; 53.9948];[3.5311; -34.3282];[8.3901; -33.4435]
1420; 5; 4;[-0.1745; 46.7244];[16.4931; -42.8867];[12.3167; -31.1736]
1421; 5; 5;[-0.2045; 53.8076];[7.3637; -40.4999];[9.6585; -31.9288]
1422; 5; 6;[-0.3544; 60.8489];[9.8760; -32.0065];[8.6208; -32.2319]
1423; 5; 7;[-1.0263; 77.8536];[0.0000; 0.0000];[18.2799; -30.3087]
1424; 5; 8;[-1.5239; 105.5698];[1.3570; -34.2457];[18.3429; -30.5448]
1425; 5; 9;[-2.7259; 76.3229];[0.0000; 0.0000];[18.2029; -30.9148]
1426; 5; 10;[-3.3207; 89.9062];[0.0000; 0.0000];[17.9637; -31.2665]
1427; 5; 11;[-3.3661; 103.6049];[0.0000; 0.0000];[16.4575; -31.7306]
1428; 5; 12;[-3.4412; 76.8936];[0.0000; 0.0000];[14.7461; -32.2128]
1429; 5; 13;[-2.9191; 88.5575];[0.0000; 0.0000];[12.8404; -32.7176]
1430; 5; 14;[-2.4807; 88.2657];[0.4582; -37.1535];[11.4337; -32.8841]
1431; 5; 15;[-1.9545; 61.2753];[2.4990; -41.4085];[9.8603; -33.6032]
1432; 5; 16;[-1.2954; 87.7704];[0.0000; 0.0000];[14.3735; -34.5340]
1433; 5; 17;[-0.4237; 111.9367];[2.7489; -41.6667];[13.1706; -34.8820]
1434; 5; 18;[-0.2604; 83.2065];[3.6652; -41.6667];[13.4973; -35.3973]
1435; 5; 19;[-0.2484; 54.2201];[7.1305; -41.6316];[11.3010; -35.8721]
1436; 5; 20;[-0.2190; 59.9859];[10.7062; -40.2630];[11.2863; -36.3030]
1437; 5; 21;[-0.2587; 62.3878];[0.0000; 0.0000];[23.1991; -37.2038]
1438; 5; 22;[-0.2565; 43.4414];[13.9612; -11.8875];[44.5097; -41.8543]
1439; 5; 23;[-0.2214; 39.7416];[16.4931; -8.8505];[44.8492; -44.6246]
1440; 6; 0;[-0.1497; 39.3483];[16.4931; -33.8728];[64.5611; -36.0232]
1441; 6; 1;[-0.1906; 39.4494];[16.4931; -38.2650];[52.2617; -37.1230]
1442; 6; 2;[-0.1631; 39.4057];[16.4931; -45.1752];[61.6544; -38.6276]
1443; 6; 3;[-0.1740; 33.0168];[16.4931; -32.6067];[59.5976; -33.6347]
1444; 6; 4;[-0.2483; 44.2085];[16.4931; -46.9866];[16.6231; -32.5187]
1445; 6; 5;[-0.2325; 50.7744];[0.2416; -37.3740];[14.8951; -32.6801]
1446; 6; 6;[-0.3389; 60.9324];[0.0000; 0.0000];[13.6099; -33.2788]
1447; 6; 7;[-1.4307; 60.9629];[0.0000; 0.0000];[13.0819; -33.2567]
1448; 6; 8;[-1.7982; 53.4626];[16.4931; -49.1115];[12.6202; -32.9810]
1449; 6; 9;[-2.6484; 61.2369];[1.5723; -38.8554];[10.2789; -33.4597]
1450; 6; 10;[-3.1343; 61.1554];[1.4244; -40.2575];[10.2115; -33.8708]
1451; 6; 11;[-4.0894; 61.0372];[2.0317; -36.7436];[9.1903; -34.1707]
1452; 6; 12;[-4.1076; 61.2882];[0.0000; 0.0000];[9.9736; -34.1747]
1453; 6; 13;[-3.7878; 61.6698];[0.0000; 0.0000];[9.0732; -34.4727]
1454; 6; 14;[-3.1699; 61.6487];[0.0000; 0.0000];[8.1656; -34.8062]
1455; 6; 15;[-2.3553; 61.8220];[0.0000; 0.0000];[6.8196; -35.1240]
1456; 6; 16;[-1.2329; 54.1956];[0.0000; 0.0000];[6.1547; -35.4506]
1457; 6; 17;[-0.2872; 62.3067];[3.8318; -39.1334];[5.2964; -35.7472]
1458; 6; 18;[-0.1228; 59.7860];[16.4931; -48.6320];[7.7740; -36.1968]
1459; 6; 19;[-0.0683; 69.0371];[0.0000; 0.0000];[11.5289; -36.6794]
1460; 6; 20;[-0.1220; 58.2877];[0.0000; 0.0000];[10.1613; -37.0327]
1461; 6; 21;[-0.0867; 52.4666];[7.0805; -41.6667];[8.0189; -33.3340]
1462; 6; 22;[-0.0950; 45.6672];[16.4931; -8.6926];[55.9007; -45.3275]
1463; 6; 23;[-0.1082; 35.6235];[16.4931; -16.6286];[48.4758; -41.5924]
1464; 7; 0;[-0.0980; 43.5563];[16.4931; -44.0335];[16.8016; -33.1892]
1465; 7; 1;[-0.0508; 34.0340];[16.4931; -32.4416];[62.7223; -37.4517]
1466; 7; 2;[-0.1243; 42.6116];[2.7957; -29.3809];[58.0165; -40.1571]
1467; 7; 3;[-0.0499; 46.6972];[16.4931; -44.4093];[17.6686; -34.4547]
1468; 7; 4;[-0.0981; 38.8720];[16.4931; -41.3828];[48.3594; -39.0612]
1469; 7; 5;[-0.2036; 44.4629];[16.4931; -41.6014];[48.7197; -39.2136]
1470; 7; 6;[-0.3140; 55.4293];[16.4931; -49.8646];[18.0902; -33.4856]
1471; 7; 7;[-1.2382; 53.7121];[16.4931; -45.0116];[17.7018; -33.5021]
1472; 7; 8;[-2.2018; 61.3099];[5.7739; -36.4174];[16.6096; -33.6662]
1473; 7; 9;[-2.7418; 61.3496];[0.8330; -41.6667];[20.4312; -33.2715]
1474; 7; 10;[-3.2614; 71.5101];[1.4994; -40.6631];[19.1599; -33.5979]
1475; 7; 11;[-3.2268; 114.2453];[2.0075; -40.1397];[19.2053; -34.1896]
1476; 7; 12;[-3.2068; 71.3877];[3.1396; -38.4790];[18.4476; -34.2595]
1477; 7; 13;[-2.9817; 40.4379];[2.5323; -36.0249];[35.0566; -37.4319]
1478; 7; 14;[-2.5043; 54.5181];[0.0000; 0.0000];[18.7174; -34.7241]
1479; 7; 15;[-2.0505; 61.2935];[1.1662; -38.3031];[16.8525; -34.9842]
1480; 7; 16;[-1.1179; 54.6512];[16.4931; -46.0135];[12.6614; -35.2342]
1481; 7; 17;[-0.2406; 80.9938];[9.8960; -40.1551];[9.9590; -35.5264]
1482; 7; 18;[-0.0905; 49.5379];[7.8302; -39.9291];[18.1193; -36.1129]
1483; 7; 19;[-0.1792; 58.3480];[0.0000; 0.0000];[26.5359; -36.6664]
1484; 7; 20;[-0.1560; 51.4756];[0.0000; 0.0000];[24.9206; -36.9424]
1485; 7; 21;[-0.1584; 84.8821];[0.0000; 0.0000];[22.5985; -37.1892]
1486; 7; 22;[-0.1282; 41.6942];[16.4931; -46.1303];[44.8544; -41.8930]
1487; 7; 23;[-0.1267; 43.5318];[2.5411; -33.9576];[43.5870; -38.8537]
1488; 1; 0;[-0.1772; 53.2714];[0.0000; 0.0000];[24.2975; -32.1736]
1489; 1; 1;[-0.1645; 50.6883];[16.4931; -44.9877];[23.4071; -32.3298]
1490; 1; 2;[-0.1316; 49.4848];[1.6493; -33.2124];[21.5604; -32.5357]
1491; 1; 3;[-0.1536; 45.3615];[16.4931; -35.5928];[53.0310; -35.2555]
1492; 1; 4;[-0.1082; 57.6100];[16.4931; -48.9329];[20.8348; -32.2981]
1493; 1; 5;[-0.1427; 68.8575];[1.5827; -41.6667];[19.4611; -32.6033]
1494; 1; 6;[-0.3642; 65.8184];[2.0908; -33.9461];[18.2653; -32.8786]
1495; 1; 7;[-1.3309; 102.2539];[3.5986; -38.1843];[17.1323; -33.1724]
1496; 1; 8;[-1.8659; 89.4226];[0.7258; -41.6667];[20.2440; -32.7048]
1497; 1; 9;[-2.2801; 89.8500];[0.6572; -40.8471];[18.9914; -33.0871]
1498; 1; 10;[-2.7715; 62.0387];[0.0000; 0.0000];[16.9920; -33.4450]
1499; 1; 11;[-3.2834; 103.8889];[0.0000; 0.0000];[15.7212; -33.6941]
1500; 1; 12;[-3.3575; 74.5777];[0.0000; 0.0000];[14.0309; -34.0439]
1501; 1; 13;[-3.0497; 118.6823];[0.0000; 0.0000];[9.8859; -33.9158]
1502; 1; 14;[-2.5065; 89.7700];[0.0000; 0.0000];[10.7959; -34.8617]
1503; 1; 15;[-1.8765; 117.1737];[0.0000; 0.0000];[11.7310; -35.1053]
1504; 1; 16;[-1.2406; 63.0646];[0.0000; 0.0000];[11.6074; -35.4986]
1505; 1; 17;[-0.3695; 63.2535];[2.5823; -41.6667];[4.5407; -35.4753]
1506; 1; 18;[-0.0876; 76.7328];[2.7489; -41.6667];[6.4289; -36.0263]
1507; 1; 19;[-0.1238; 90.0345];[1.3328; -41.6667];[9.0930; -36.5288]
1508; 1; 20;[-0.0852; 57.2963];[3.3528; -40.4161];[9.0167; -36.8500]
1509; 1; 21;[-0.1151; 59.0194];[1.4161; -41.6667];[10.7741; -37.2182]
1510; 1; 22;[-0.0795; 41.6657];[9.2097; -10.5573];[42.9273; -43.3492]
1511; 1; 23;[-0.1197; 47.9245];[16.4931; -46.5870];[36.7488; -43.7146]
1512; 2; 0;[-0.0797; 60.3548];[5.4228; -38.6226];[14.7595; -31.9374]
1513; 2; 1;[-0.0781; 52.2391];[16.4931; -45.4230];[20.6580; -32.6526]
1514; 2; 2;[-0.0874; 50.9533];[16.4931; -48.4332];[21.0909; -32.7766]
1515; 2; 3;[-0.1270; 31.1955];[16.4931; -22.7212];[52.5070; -35.3135]
1516; 2; 4;[-0.1407; 56.6007];[4.6008; -32.6296];[20.2337; -33.0563]
1517; 2; 5;[-0.2132; 65.5682];[7.7611; -37.5245];[19.9445; -33.0073]
1518; 2; 6;[-0.3214; 63.3916];[7.3637; -33.2756];[20.9530; -32.0527]
1519; 2; 7;[-1.0363; 106.8143];[2.3324; -39.9690];[27.4767; -31.1976]
1520; 2; 8;[-1.6963; 55.1895];[8.5782; -35.9996];[22.2522; -32.2574]
1521; 2; 9;[-2.3387; 78.2128];[7.5970; -33.3003];[18.6381; -31.6002]
1522; 2; 10;[-3.1871; 90.2877];[0.7497; -41.6667];[32.4947; -32.0130]
1523; 2; 11;[-3.5682; 62.1106];[0.0000; 0.0000];[30.7529; -32.5035]
1524; 2; 12;[-3.5759; 62.4916];[0.0000; 0.0000];[27.8966; -32.9443]
1525; 2; 13;[-3.2845; 120.1086];[0.0000; 0.0000];[25.1621; -33.5828]
1526; 2; 14;[-2.7596; 91.3048];[0.0000; 0.0000];[24.2978; -33.9991]
1527; 2; 15;[-2.2974; 62.5696];[1.7493; -41.6667];[24.5380; -34.3454]
1528; 2; 16;[-1.4501; 62.5070];[2.5740; -40.6645];[15.9963; -34.2703]
1529; 2; 17;[-0.3721; 79.0318];[1.1495; -39.4190];[15.5716; -34.7695]
1530; 2; 18;[-0.2061; 81.5885];[0.2499; -41.6667];[14.9306; -35.2498]
1531; 2; 19;[-0.2003; 101.6057];[0.0000; 0.0000];[14.3295; -35.6108]
1532; 2; 20;[-0.2434; 57.9993];[1.6968; -41.6667];[14.5165; -36.0000]
1533; 2; 21;[-0.1732; 47.0801];[0.1666; -41.6667];[16.5912; -31.2561]
1534; 2; 22;[-0.2790; 39.7242];[2.0792; -17.7125];[43.1605; -40.8646]
1535; 2; 23;[-0.1679; 38.0078];[0.0000; 0.0000];[47.6263; -41.5193]
1536; 3; 0;[-0.2544; 49.5157];[0.0000; 0.0000];[14.9880; -29.2449]
1537; 3; 1;[-0.3014; 49.9240];[0.0000; 0.0000];[15.7655; -29.3999]
1538; 3; 2;[-0.1440; 45.6277];[0.0000; 0.0000];[16.6540; -29.8231]
1539; 3; 3;[-0.1818; 42.4542];[16.4931; -45.5666];[13.0770; -29.2755]
1540; 3; 4;[-0.2435; 42.0610];[16.4931; -45.1195];[12.1726; -28.7247]
1541; 3; 5;[-0.2079; 48.0889];[0.8330; -41.6667];[14.2035; -28.4899]
1542; 3; 6;[-0.3626; 57.4264];[3.2487; -36.0125];[12.5822; -28.8419]
1543; 3; 7;[-1.3376; 82.3431];[0.0000; 0.0000];[16.4690; -29.6922]
1544; 3; 8;[-2.2440; 61.8951];[1.3495; -30.8838];[16.2116; -29.9863]
1545; 3; 9;[-2.8833; 95.7487];[0.0000; 0.0000];[19.0355; -30.3946]
1546; 3; 10;[-3.5462; 62.1191];[0.0000; 0.0000];[18.8447; -30.9303]
1547; 3; 11;[-4.0096; 61.9431];[0.0000; 0.0000];[16.9676; -31.5305]
1548; 3; 12;[-3.8688; 62.0222];[0.0000; 0.0000];[14.8417; -31.9914]
1549; 3; 13;[-3.5884; 62.1154];[2.0825; -41.5917];[13.7497; -32.5499]
1550; 3; 14;[-1.7819; 162.7854];[0.0000; 0.0000];[14.0890; -33.1833]
1551; 3; 15;[-0.9727; 81.9626];[0.0000; 0.0000];[13.4280; -33.7570]
1552; 3; 16;[-0.6631; 79.9919];[1.0829; -41.6667];[12.9044; -34.1320]
1553; 3; 17;[-0.2098; 77.8722];[0.0000; 0.0000];[12.1921; -34.4121]
1554; 3; 18;[-0.2246; 89.3609];[1.4994; -41.6667];[11.6921; -34.6805]
1555; 3; 19;[-0.2428; 62.6044];[2.1825; -38.1327];[11.0984; -35.0415]
1556; 3; 20;[-0.1551; 60.5197];[2.3574; -41.6667];[13.4400; -35.6508]
1557; 3; 21;[-0.1843; 70.3309];[3.9280; -40.5828];[15.9361; -36.2305]
1558; 3; 22;[-0.1599; 55.3603];[16.4931; -36.9416];[48.0066; -39.4809]
1559; 3; 23;[-0.1681; 54.6201];[16.4931; -25.9260];[42.4432; -44.7323]
1560; 4; 0;[-0.1427; 62.7638];[16.4931; -45.3025];[19.1312; -29.2905]
1561; 4; 1;[-0.1312; 53.4872];[16.4931; -45.4856];[26.5566; -30.9130]
1562; 4; 2;[-0.1340; 53.0506];[16.4931; -46.0868];[24.3569; -30.8786]
1563; 4; 3;[-0.2189; 62.4250];[8.0301; -32.5131];[22.7167; -30.8470]
1564; 4; 4;[-0.1652; 62.9297];[16.4931; -47.1344];[15.5125; -32.4373]
1565; 4; 5;[-0.1929; 72.8031];[3.9984; -33.1244];[23.9654; -30.2771]
1566; 4; 6;[-0.3018; 65.8861];[7.6803; -37.7208];[22.4222; -30.5212]
1567; 4; 7;[-0.9305; 62.8001];[3.8401; -37.4855];[28.2441; -30.1448]
1568; 4; 8;[-1.5560; 100.7731];[1.5668; -29.8441];[32.3761; -30.3963]
1569; 4; 9;[-2.6063; 62.1655];[0.0000; 0.0000];[33.8733; -30.6842]
1570; 4; 10;[-3.4001; 62.0800];[0.0000; 0.0000];[32.9786; -31.0971]
1571; 4; 11;[-3.6749; 84.6907];[0.0000; 0.0000];[31.3721; -31.7122]
1572; 4; 12;[-2.6949; 54.5863];[16.4931; -49.0365];[28.8806; -32.1934]
1573; 4; 13;[-2.8758; 110.8870];[0.0000; 0.0000];[26.1734; -32.4734]
1574; 4; 14;[-2.5323; 75.7361];[0.8056; -41.6667];[21.7654; -33.1394]
1575; 4; 15;[-2.2334; 49.8121];[1.4747; -22.7274];[18.7656; -33.4910]
1576; 4; 16;[-1.3029; 68.0964];[0.7497; -41.6667];[17.9212; -33.3475]
1577; 4; 17;[-0.3681; 54.2599];[0.0000; 0.0000];[17.8901; -33.4291]
1578; 4; 18;[-0.1998; 64.0824];[0.6747; -40.3840];[16.1803; -34.9502]
1579; 4; 19;[-0.1852; 54.5041];[0.0000; 0.0000];[16.6789; -35.1774]
1580; 4; 20;[-0.2068; 49.0433];[0.0000; 0.0000];[17.1655; -35.5758]
1581; 4; 21;[-0.1329; 50.3643];[0.0000; 0.0000];[17.5659; -36.0380]
1582; 4; 22;[-0.2308; 43.3595];[16.4931; -48.3962];[45.7763; -42.5310]
1583; 4; 23;[-0.2323; 38.6293];[16.4931; -43.8333];[40.4790; -41.2723]
1584; 5; 0;[-0.2316; 39.4923];[16.4931; -37.9470];[63.9849; -35.7441]
1585; 5; 1;[-0.1728; 44.9664];[16.4931; -45.5788];[13.1500; -27.1090]
1586; 5; 2;[-0.2332; 42.4535];[16.4931; -43.5808];[12.3606; -27.3864]
1587; 5; 3;[-0.1507; 44.5722];[16.4931; -43.0985];[13.0222; -27.4753]
1588; 5; 4;[-0.1796; 37.5635];[16.4931; -35.0173];[50.9329; -38.9722]
1589; 5; 5;[-0.2297; 41.1011];[16.4931; -41.7321];[54.6334; -40.8319]
1590; 5; 6;[-0.2651; 80.5762];[9.4087; -30.6544];[6.0620; -28.7288]
1591; 5; 7;[-0.7873; 59.7642];[9.4837; -35.9757];[5.4844; -29.2020]
1592; 5; 8;[-1.1520; 53.8317];[7.2776; -36.4062];[9.9724; -29.3628]
1593; 5; 9;[-2.1121; 60.8733];[2.7913; -37.0478];[14.2088; -29.9813]
1594; 5; 10;[-2.5198; 53.8300];[2.8489; -38.5653];[14.1084; -30.2265]
1595; 5; 11;[-2.5722; 61.4222];[2.9988; -38.6681];[15.2661; -30.9174]
1596; 5; 12;[-2.6286; 61.3653];[7.9468; -38.6993];[12.6441; -31.5804]
1597; 5; 13;[-2.2600; 61.8446];[6.7473; -41.6667];[19.4051; -32.4884]
1598; 5; 14;[-1.9702; 61.2783];[6.0474; -41.6667];[23.4647; -33.2845]
1599; 5; 15;[-1.4789; 40.2693];[12.5501; -22.3436];[50.4892; -37.3188]
1600; 5; 16;[-1.0638; 59.1103];[12.7449; -38.6072];[23.7905; -29.4594]
1601; 5; 17;[-0.3232; 49.6594];[8.3966; -39.2872];[27.4776; -31.5162]
1602; 5; 18;[-0.2902; 118.1117];[4.2816; -38.4189];[29.5984; -33.6270]
1603; 5; 19;[-0.2726; 53.3341];[2.4990; -38.0525];[30.5076; -34.0369]
1604; 5; 20;[-0.2489; 53.7837];[1.1868; -41.6667];[29.6402; -35.6558]
1605; 5; 21;[-0.2849; 43.1365];[16.4931; -36.3774];[48.8560; -44.8879]
1606; 5; 22;[-0.2920; 41.5035];[16.4931; -36.8800];[45.7073; -47.4734]
1607; 5; 23;[-0.2536; 32.1101];[16.4931; -18.8850];[46.8857; -42.3792]
1608; 6; 0;[-0.2054; 37.1068];[16.4931; -42.0225];[61.7351; -34.9574]
1609; 6; 1;[-0.2335; 46.1863];[16.4931; -43.3497];[52.5561; -37.4890]
1610; 6; 2;[-0.1363; 39.0881];[16.4931; -43.3490];[50.4268; -35.9871]
1611; 6; 3;[-0.2036; 36.9598];[16.4931; -35.4713];[52.7827; -35.9649]
1612; 6; 4;[-0.2605; 31.6944];[16.4931; -35.6783];[54.9900; -32.9303]
1613; 6; 5;[-0.2740; 50.2877];[16.4931; -47.3067];[16.8106; -30.6822]
1614; 6; 6;[-0.3271; 51.6289];[16.4931; -41.9364];[15.7731; -31.1344]
1615; 6; 7;[-1.1241; 46.2062];[16.4931; -39.6402];[16.5689; -31.4991]
1616; 6; 8;[-1.3803; 53.5056];[16.4931; -47.7151];[23.9831; -31.1899]
1617; 6; 9;[-2.8764; 54.1935];[0.0000; 0.0000];[26.0417; -31.6542]
1618; 6; 10;[-3.2055; 61.6714];[4.4982; -41.6667];[27.3365; -32.0066]
1619; 6; 11;[-4.1468; 54.2498];[7.7969; -38.2493];[28.9319; -32.6300]
1620; 6; 12;[-4.1208; 39.6482];[16.4931; -42.7241];[45.9247; -35.1371]
1621; 6; 13;[-3.7738; 61.3325];[6.5307; -41.5658];[36.3448; -33.2727]
1622; 6; 14;[-2.3691; 40.4574];[16.4931; -22.7661];[55.3173; -42.4863]
1623; 6; 15;[-1.8397; 41.3221];[16.4931; -16.4472];[57.5903; -41.0180]
1624; 6; 16;[-1.0058; 41.4115];[16.4931; -18.7835];[50.4139; -44.8710]
